date,vol_regime,macro_signal,macro_regime,tradable
2019-11-25,1.0,0.024506377056241,0,1
2019-11-26,1.0,0.0064343661069869,0,1
2019-11-27,1.0,-0.0032918527722358,1,0
2019-11-28,1.0,-0.0086592733860015,1,0
2019-11-29,1.0,-0.0115716680884361,1,0
2019-11-30,1.0,-0.0119457654654979,1,0
2019-12-01,1.0,-0.0099041275680065,1,0
2019-12-02,1.0,-0.0028311386704444,1,0
2019-12-03,1.0,3.291666507720947e-05,0,1
2019-12-04,1.0,-0.0071045383810997,1,0
2019-12-05,1.0,-0.0213097557425498,1,0
2019-12-06,1.0,-0.039925143122673,1,0
2019-12-07,1.0,-0.0470033809542655,1,0
2019-12-08,1.0,-0.0441684946417808,1,0
2019-12-09,1.0,-0.0316526070237159,1,0
2019-12-10,1.0,-0.0256040766835212,1,0
2019-12-11,1.0,-0.0137187242507934,1,0
2019-12-12,1.0,0.001689463853836,0,1
2019-12-13,1.0,0.0207257270812988,0,1
2019-12-14,1.0,0.0394448228180408,0,1
2019-12-15,1.0,0.0573379769921302,0,1
2019-12-16,1.0,0.0671675726771354,0,1
2019-12-17,1.0,0.0651013553142547,0,1
2019-12-18,1.0,0.0481856688857078,0,1
2019-12-19,1.0,0.0237079858779907,0,1
2019-12-20,1.0,0.0066608265042304,0,1
2019-12-21,1.0,0.0008383095264434,0,1
2019-12-22,1.0,8.113682270050049e-06,0,1
2019-12-23,1.0,-0.0017343685030937,1,0
2019-12-24,1.0,-0.0059843771159648,1,0
2019-12-25,1.0,-0.0098014622926712,1,0
2019-12-26,1.0,-0.00880067050457,1,0
2019-12-27,1.0,0.0002836287021636,0,1
2019-12-28,1.0,0.0179520361125469,0,1
2019-12-29,1.0,0.042362954467535,0,1
2019-12-30,1.0,0.0679277330636978,0,1
2019-12-31,1.0,0.0893307477235794,0,1
2020-01-01,1.0,0.1016125828027725,0,1
2020-01-02,1.0,0.1060496047139167,0,1
2020-01-03,1.0,0.0990591868758201,0,1
2020-01-04,1.0,0.089589275419712,0,1
2020-01-05,1.0,0.0874292701482772,0,1
2020-01-06,1.0,0.0952575504779815,0,1
2020-01-07,1.0,0.1092749089002609,0,1
2020-01-08,1.0,0.1226894184947013,0,1
2020-01-09,1.0,0.1290667504072189,0,1
2020-01-10,1.0,0.1262546777725219,0,1
2020-01-11,1.0,0.1147873401641845,0,1
2020-01-12,1.0,0.0925149545073509,0,1
2020-01-13,1.0,0.0644396096467971,0,1
2020-01-14,1.0,0.0319792106747627,0,1
2020-01-15,1.0,0.0010863654315471,0,1
2020-01-16,1.0,-0.0234878435730934,1,0
2020-01-17,1.0,-0.0354813560843467,1,0
2020-01-18,1.0,-0.0319835916161537,1,0
2020-01-19,1.0,-0.0157820880413055,1,0
2020-01-20,1.0,0.0105281919240951,0,1
2020-01-21,1.0,0.0446864813566207,0,1
2020-01-22,1.0,0.0782152861356735,0,1
2020-01-23,1.0,0.1008075028657913,0,1
2020-01-24,1.0,0.1073884516954422,0,1
2020-01-25,1.0,0.1003201827406883,0,1
2020-01-26,1.0,0.0815856158733367,0,1
2020-01-27,1.0,0.0588921345770359,0,1
2020-01-28,1.0,0.0321038924157619,0,1
2020-01-29,1.0,0.022470898926258,0,1
2020-01-30,1.0,0.0228471308946609,0,1
2020-01-31,1.0,0.0305242016911506,0,1
2020-02-01,1.0,0.0386203303933143,0,1
2020-02-02,1.0,0.0570253133773803,0,1
2020-02-03,1.0,0.068889707326889,0,1
2020-02-04,1.0,0.068692073225975,0,1
2020-02-05,1.0,0.0605710372328758,0,1
2020-02-06,1.0,0.043344147503376,0,1
2020-02-07,1.0,0.0206817984580993,0,1
2020-02-08,1.0,-0.0021833106875419,1,0
2020-02-09,1.0,-0.019843615591526,1,0
2020-02-10,1.0,-0.0319134071469306,1,0
2020-02-11,1.0,-0.0366759076714515,1,0
2020-02-12,1.0,-0.0380068644881248,1,0
2020-02-13,1.0,-0.02797082811594,1,0
2020-02-14,1.0,-0.0226687788963317,1,0
2020-02-15,1.0,-0.0134434327483177,1,0
2020-02-16,1.0,-0.0086012296378612,1,0
2020-02-17,1.0,-0.0138899013400077,1,0
2020-02-18,1.0,-0.0312184691429138,1,0
2020-02-19,1.0,-0.0637009441852569,1,0
2020-02-20,1.0,-0.0854725465178489,1,0
2020-02-21,1.0,-0.0975030586123466,1,0
2020-02-22,1.0,-0.102512203156948,1,0
2020-02-23,1.0,-0.0984255000948906,1,0
2020-02-24,1.0,-0.0872789099812507,1,0
2020-02-25,1.0,-0.0811750963330268,1,0
2020-02-26,1.0,-0.0471009463071823,1,0
2020-02-27,1.0,-0.0100062415003776,1,0
2020-02-28,1.0,0.034072071313858,0,1
2020-02-29,1.0,0.0135845616459846,0,1
2020-03-01,1.0,-0.0355660840868949,1,0
2020-03-02,1.0,-0.0982176586985588,1,0
2020-03-03,1.0,-0.0609191283583641,1,0
2020-03-04,1.0,-0.1359165608882904,1,0
2020-03-05,1.0,-0.3662117123603821,1,0
2020-03-06,1.0,-0.4020127356052398,1,0
2020-03-07,1.0,-0.3567573726177215,1,0
2020-03-08,1.0,-0.3206070959568023,1,0
2020-03-09,1.0,-0.3440206944942474,1,0
2020-03-10,1.0,-0.3182639479637146,1,0
2020-03-11,1.0,-0.1419017314910888,1,0
2020-03-12,1.0,0.0695352256298065,0,1
2020-03-13,1.0,0.1644771695137024,0,1
2020-03-14,1.0,0.1502805352210998,0,1
2020-03-15,1.0,0.1811613142490387,0,1
2020-03-16,1.0,0.2611810266971588,0,1
2020-03-17,1.0,0.2460100948810577,0,1
2020-03-18,1.0,0.1539970189332962,0,1
2020-03-19,1.0,0.066544659435749,0,1
2020-03-20,1.0,0.0158062018454074,0,1
2020-03-21,1.0,-0.0096528306603431,1,0
2020-03-22,1.0,-0.0229483917355537,1,0
2020-03-23,1.0,-0.0274897590279579,1,0
2020-03-24,1.0,-0.0196162685751914,1,0
2020-03-25,1.0,-0.0003096610307693,1,0
2020-03-26,1.0,0.0294873341917991,0,1
2020-03-27,1.0,0.0717372894287109,0,1
2020-03-28,1.0,0.1129857078194618,0,1
2020-03-29,1.0,0.144339382648468,0,1
2020-03-30,1.0,0.1498027443885803,0,1
2020-03-31,1.0,0.1360442638397216,0,1
2020-04-01,1.0,0.1093859821557998,0,1
2020-04-02,1.0,0.0685304477810859,0,1
2020-04-03,1.0,0.0264294482767581,0,1
2020-04-04,1.0,0.0232790261507034,0,1
2020-04-05,1.0,0.0337531641125679,0,1
2020-04-06,1.0,0.0061493180692195,0,1
2020-04-07,1.0,-0.04499152302742,1,0
2020-04-08,1.0,-0.0584988668560981,1,0
2020-04-09,1.0,-0.0174512267112731,1,0
2020-04-10,1.0,0.0345223359763622,0,1
2020-04-11,1.0,0.053147092461586,0,1
2020-04-12,1.0,0.0448156148195266,0,1
2020-04-13,1.0,0.0319989956915378,0,1
2020-04-14,1.0,0.0078164786100387,0,1
2020-04-15,1.0,0.0722735673189163,0,1
2020-04-16,1.0,0.086643673479557,0,1
2020-04-17,1.0,0.0538755059242248,0,1
2020-04-18,1.0,0.0521967485547065,0,1
2020-04-19,1.0,0.0838357508182525,0,1
2020-04-20,1.0,0.1239393427968025,0,1
2020-04-21,1.0,0.1546017378568649,0,1
2020-04-22,1.0,0.1712189614772796,0,1
2020-04-23,1.0,0.1764465868473053,0,1
2020-04-24,1.0,0.172559306025505,0,1
2020-04-25,1.0,0.1647066175937652,0,1
2020-04-26,1.0,0.1517820954322815,0,1
2020-04-27,1.0,0.1392285525798797,0,1
2020-04-28,1.0,0.1313993334770202,0,1
2020-04-29,1.0,0.1250889599323272,0,1
2020-04-30,1.0,0.1186991557478904,0,1
2020-05-01,1.0,0.1064309775829315,0,1
2020-05-02,1.0,0.0655533596873283,0,1
2020-05-03,1.0,0.0166310109198093,0,1
2020-05-04,1.0,-0.0074891224503517,1,0
2020-05-05,1.0,0.0051587782800197,0,1
2020-05-06,1.0,0.0214517787098884,0,1
2020-05-07,1.0,-0.0059924684464931,1,0
2020-05-08,1.0,-0.0489494726061821,1,0
2020-05-09,1.0,-0.0353774204850196,1,0
2020-05-10,1.0,0.0562091469764709,0,1
2020-05-11,1.0,0.1351833939552307,0,1
2020-05-12,1.0,0.1094494685530662,0,1
2020-05-13,1.0,0.044443842023611,0,1
2020-05-14,1.0,-0.0447878241539001,1,0
2020-05-15,1.0,-0.0111004635691642,1,0
2020-05-16,1.0,-0.0224099233746528,1,0
2020-05-17,1.0,-0.069143958389759,1,0
2020-05-18,1.0,-0.0872059985995292,1,0
2020-05-19,1.0,-0.0684920772910118,1,0
2020-05-20,1.0,-0.0313730463385582,1,0
2020-05-21,1.0,0.0084169246256351,0,1
2020-05-22,1.0,0.0425888821482658,0,1
2020-05-23,1.0,0.0704854130744934,0,1
2020-05-24,1.0,0.0876652672886848,0,1
2020-05-25,1.0,0.0902180075645446,0,1
2020-05-26,1.0,0.078824982047081,0,1
2020-05-27,1.0,0.0592937022447586,0,1
2020-05-28,1.0,0.0394531637430191,0,1
2020-05-29,1.0,0.024269200861454,0,1
2020-05-30,1.0,0.0165505781769752,0,1
2020-05-31,1.0,0.0133892409503459,0,1
2020-06-01,1.0,0.0119133107364177,0,1
2020-06-02,1.0,0.0193849634379148,0,1
2020-06-03,1.0,0.0131003707647323,0,1
2020-06-04,1.0,-0.0035416409373283,1,0
2020-06-05,1.0,-0.0193924531340599,1,0
2020-06-06,1.0,-0.0285496339201927,1,0
2020-06-07,1.0,-0.0325256213545799,1,0
2020-06-08,1.0,-0.0329717174172401,1,0
2020-06-09,1.0,-0.0307760760188102,1,0
2020-06-10,1.0,-0.0258233472704887,1,0
2020-06-11,1.0,-0.0179048031568527,1,0
2020-06-12,1.0,-0.0151736140251159,1,0
2020-06-13,1.0,-0.0124366730451583,1,0
2020-06-14,1.0,-0.0026284642517566,1,0
2020-06-15,1.0,0.0011326894164085,0,1
2020-06-16,1.0,-0.0005336739122867,1,0
2020-06-17,1.0,-0.0047063194215297,1,0
2020-06-18,1.0,-0.0121959261596202,1,0
2020-06-19,1.0,-0.0211311429738998,1,0
2020-06-20,1.0,-0.0304837375879287,1,0
2020-06-21,1.0,-0.0346330255270004,1,0
2020-06-22,1.0,-0.0323957651853561,1,0
2020-06-23,1.0,-0.0223033800721168,1,0
2020-06-24,1.0,-0.0094123594462871,1,0
2020-06-25,1.0,0.0024383068084716,0,1
2020-06-26,1.0,0.0142894126474857,0,1
2020-06-27,1.0,0.0231862496584653,0,1
2020-06-28,1.0,0.030406929552555,0,1
2020-06-29,1.0,0.0362604595720768,0,1
2020-06-30,1.0,0.0425031669437885,0,1
2020-07-01,1.0,0.0491120517253875,0,1
2020-07-02,1.0,0.0580889657139778,0,1
2020-07-03,1.0,0.0595563575625419,0,1
2020-07-04,1.0,0.050195500254631,0,1
2020-07-05,1.0,0.0355214215815067,0,1
2020-07-06,1.0,0.0212044417858123,0,1
2020-07-07,1.0,0.0098845809698104,0,1
2020-07-08,1.0,0.0012135729193687,0,1
2020-07-09,1.0,-0.0032459944486618,1,0
2020-07-10,1.0,-0.0056790150701999,1,0
2020-07-11,1.0,-0.0045793578028678,1,0
2020-07-12,1.0,-0.001709084957838,1,0
2020-07-13,1.0,0.0026565976440906,0,1
2020-07-14,1.0,0.0060948655009269,0,1
2020-07-15,1.0,0.0085795074701309,0,1
2020-07-16,1.0,0.0158564038574695,0,1
2020-07-17,1.0,0.0292830187827348,0,1
2020-07-18,1.0,0.0516260415315628,0,1
2020-07-19,1.0,0.0799447819590568,0,1
2020-07-20,1.0,0.1114365234971046,0,1
2020-07-21,1.0,0.1416665911674499,0,1
2020-07-22,1.0,0.1648496091365814,0,1
2020-07-23,1.0,0.1777647733688354,0,1
2020-07-24,1.0,0.1773873269557953,0,1
2020-07-25,1.0,0.161357581615448,0,1
2020-07-26,1.0,0.1330062448978424,0,1
2020-07-27,1.0,0.1018134877085685,0,1
2020-07-28,1.0,0.0763294994831085,0,1
2020-07-29,1.0,0.0571779757738113,0,1
2020-07-30,1.0,0.0441568233072757,0,1
2020-07-31,1.0,0.0350759252905845,0,1
2020-08-01,1.0,0.0299483127892017,0,1
2020-08-02,1.0,0.0333338156342506,0,1
2020-08-03,1.0,0.0312345046550035,0,1
2020-08-04,1.0,0.0249819159507751,0,1
2020-08-05,1.0,0.0173693373799324,0,1
2020-08-06,1.0,0.0113190002739429,0,1
2020-08-07,1.0,0.0084866136312484,0,1
2020-08-08,1.0,0.0096335336565971,0,1
2020-08-09,1.0,0.0133757442235946,0,1
2020-08-10,1.0,0.0175029002130031,0,1
2020-08-11,1.0,0.0182834714651107,0,1
2020-08-12,1.0,0.0118294544517993,0,1
2020-08-13,1.0,0.002242237329483,0,1
2020-08-14,1.0,-0.0166722163558006,1,0
2020-08-15,1.0,-0.0353800281882286,1,0
2020-08-16,1.0,-0.0515792891383171,1,0
2020-08-17,1.0,-0.0621490553021431,1,0
2020-08-18,1.0,-0.0638872757554054,1,0
2020-08-19,1.0,-0.057538092136383,1,0
2020-08-20,1.0,-0.0437103286385536,1,0
2020-08-21,1.0,-0.0230183526873588,1,0
2020-08-22,1.0,-0.0027758069336414,1,0
2020-08-23,1.0,0.0077968277037143,0,1
2020-08-24,1.0,0.003941610455513,0,1
2020-08-25,1.0,-0.0154206082224845,1,0
2020-08-26,1.0,-0.0487670376896858,1,0
2020-08-27,1.0,-0.0869807824492454,1,0
2020-08-28,1.0,-0.1057024523615837,1,0
2020-08-29,1.0,-0.1157073751091957,1,0
2020-08-30,1.0,-0.1203504279255867,1,0
2020-08-31,1.0,-0.1205088421702385,1,0
2020-09-01,1.0,-0.1198078170418739,1,0
2020-09-02,1.0,-0.0653067603707313,1,0
2020-09-03,1.0,-0.0162094309926033,1,0
2020-09-04,1.0,0.0121884047985076,0,1
2020-09-05,1.0,0.0228149890899658,0,1
2020-09-06,1.0,0.0269132629036903,0,1
2020-09-07,1.0,0.0384378582239151,0,1
2020-09-08,1.0,0.0628091469407081,0,1
2020-09-09,1.0,0.0894175916910171,0,1
2020-09-10,1.0,0.1014107912778854,0,1
2020-09-11,1.0,0.0956125557422638,0,1
2020-09-12,1.0,0.0847788155078888,0,1
2020-09-13,1.0,0.078993484377861,0,1
2020-09-14,1.0,0.0381811000406742,0,1
2020-09-15,1.0,0.0098285228013992,0,1
2020-09-16,1.0,-0.0072467997670173,1,0
2020-09-17,1.0,-0.0147884413599967,1,0
2020-09-18,1.0,-0.0150678679347038,1,0
2020-09-19,1.0,-0.010004810988903,1,0
2020-09-20,1.0,-0.000594675540924,1,0
2020-09-21,1.0,0.0100366026163101,0,1
2020-09-22,1.0,0.0188066158443689,0,1
2020-09-23,1.0,0.0193513073027133,0,1
2020-09-24,1.0,0.0129477158188819,0,1
2020-09-25,1.0,0.0012054629623889,0,1
2020-09-26,1.0,-0.0108539462089538,1,0
2020-09-27,1.0,-0.0171174630522727,1,0
2020-09-28,1.0,-0.0159762278199195,1,0
2020-09-29,1.0,-0.0085505060851573,1,0
2020-09-30,1.0,0.0030222572386264,0,1
2020-10-01,1.0,0.0167592205107212,0,1
2020-10-02,1.0,0.0428656972944736,0,1
2020-10-03,1.0,0.0681432858109474,0,1
2020-10-04,1.0,0.0821473002433776,0,1
2020-10-05,1.0,0.0844864919781684,0,1
2020-10-06,1.0,0.0787297785282135,0,1
2020-10-07,1.0,0.0672134235501289,0,1
2020-10-08,1.0,0.0544608123600482,0,1
2020-10-09,1.0,0.0422456860542297,0,1
2020-10-10,1.0,0.0295307114720344,0,1
2020-10-11,1.0,0.0220673009753227,0,1
2020-10-12,1.0,0.0310656130313873,0,1
2020-10-13,1.0,0.0589626170694828,0,1
2020-10-14,1.0,0.1004661098122596,0,1
2020-10-15,1.0,0.1361906230449676,0,1
2020-10-16,1.0,0.152486503124237,0,1
2020-10-17,1.0,0.1497628390789032,0,1
2020-10-18,1.0,0.1382691264152526,0,1
2020-10-19,1.0,0.1235469803214073,0,1
2020-10-20,1.0,0.104433849453926,0,1
2020-10-21,1.0,0.0784346833825111,0,1
2020-10-22,1.0,0.0504937544465065,0,1
2020-10-23,1.0,0.0289555639028549,0,1
2020-10-24,1.0,0.0190107598900795,0,1
2020-10-25,1.0,0.0198535062372684,0,1
2020-10-26,1.0,0.0298194363713264,0,1
2020-10-27,1.0,0.0498915202915668,0,1
2020-10-28,1.0,0.0827255323529243,0,1
2020-10-29,1.0,0.1193737462162971,0,1
2020-10-30,1.0,0.1454377770423889,0,1
2020-10-31,1.0,0.152177482843399,0,1
2020-11-01,1.0,0.1469122916460037,0,1
2020-11-02,1.0,0.1577294170856475,0,1
2020-11-03,1.0,0.1499840319156646,0,1
2020-11-04,1.0,0.1201191768050193,0,1
2020-11-05,1.0,0.0937236100435257,0,1
2020-11-06,1.0,0.0809315741062164,0,1
2020-11-07,1.0,0.0809109061956405,0,1
2020-11-08,1.0,0.0860654190182685,0,1
2020-11-09,1.0,0.0946551337838172,0,1
2020-11-10,1.0,0.1072933971881866,0,1
2020-11-11,1.0,0.1249249354004859,0,1
2020-11-12,1.0,0.1458077877759933,0,1
2020-11-13,1.0,0.1683297157287597,0,1
2020-11-14,1.0,0.1689019203186035,0,1
2020-11-15,1.0,0.1633179932832718,0,1
2020-11-16,1.0,0.1446366608142852,0,1
2020-11-17,1.0,0.1111103147268295,0,1
2020-11-18,1.0,0.0628383755683898,0,1
2020-11-19,1.0,0.0065464451909065,0,1
2020-11-20,1.0,-0.0371822789311409,1,0
2020-11-21,1.0,-0.0510595813393592,1,0
2020-11-22,1.0,-0.0371231362223625,1,0
2020-11-23,1.0,-0.0104917809367179,1,0
2020-11-24,1.0,0.0168057158589363,0,1
2020-11-25,1.0,0.0408246740698814,0,1
2020-11-26,1.0,0.0633119568228721,0,1
2020-11-27,1.0,0.0835968628525734,0,1
2020-11-28,1.0,0.090347021818161,0,1
2020-11-29,1.0,0.0727258622646331,0,1
2020-11-30,1.0,0.0397598296403884,0,1
2020-12-01,1.0,0.0048852004110813,0,1
2020-12-02,1.0,-0.016990952193737,1,0
2020-12-03,1.0,-0.041312351822853,1,0
2020-12-04,1.0,-0.0567151680588722,1,0
2020-12-05,1.0,-0.0548600107431411,1,0
2020-12-06,1.0,-0.0405448526144027,1,0
2020-12-07,1.0,-0.0153781622648239,1,0
2020-12-08,1.0,0.0262989718466997,0,1
2020-12-09,1.0,0.0930240154266357,0,1
2020-12-10,1.0,0.1764247119426727,0,1
